SurveyYear,Province,HouseholdID,ProvinceCode,TaxiUseCode,BusUseCode,TrainUseCode,TaxiTrips,TaxiCostRaw,TaxiDistanceRaw,BusTrips,BusCostRaw,BusDistanceRaw,TrainTrips,TrainCostRaw,TrainDistanceRaw,NearestHealthFacilityCode,TransportToHealthFacilityCode,TimeToHealthFacilityRaw,GeoTypeCode,HouseholdWeight
2024,Limpopo,965100670000011701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,965100670000013001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,547.211364331
2024,Limpopo,965100670000014301,9,2,1,2,888,8888,888,2,60,1,888,8888,888,2,1,2,2,547.211364331
2024,Limpopo,965101040000005701,9,1,2,2,2,140,0,888,8888,888,888,8888,888,2,2,1,2,582.193977923
2024,Limpopo,965101040000007601,9,1,2,2,2,76,0,888,8888,888,888,8888,888,2,2,1,2,459.05635426
2024,Limpopo,965101040000011401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,923.398423031
2024,Limpopo,965101040000015201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,411.030130887
2024,Limpopo,965101040000020901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,874.329074295
2024,Limpopo,965101120000000501,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,2,787.984364636
2024,Limpopo,965101120000004101,9,1,2,2,10,400,0,888,8888,888,888,8888,888,5,5,2,2,1329.69372916
2024,Limpopo,965101120000007701,9,1,2,2,10,400,0,888,8888,888,888,8888,888,5,5,2,2,838.359328209
2024,Limpopo,965101120000011301,9,1,2,2,10,120,0,888,8888,888,888,8888,888,2,2,2,2,1371.38370045
2024,Limpopo,965101120000014901,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,1,2,1329.69372916
2024,Limpopo,965101120000018501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1371.38370045
2024,Limpopo,965101120000022101,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,1,1,2,838.359328209
2024,Limpopo,965101120000025701,9,1,2,2,2,14,0,888,8888,888,888,8888,888,2,1,2,2,838.359328209
2024,Limpopo,965101120000029301,9,1,2,2,10,100,0,888,8888,888,888,8888,888,2,1,2,2,787.984364636
2024,Limpopo,965101120000032901,9,1,2,2,10,200,0,888,8888,888,888,8888,888,6,2,2,2,787.984364636
2024,Limpopo,965101120000036501,9,1,2,2,10,280,0,888,8888,888,888,8888,888,2,1,2,2,787.984364636
2024,Limpopo,965101120000040101,9,1,2,2,10,100,0,888,8888,888,888,8888,888,2,2,2,2,1371.38370045
2024,Limpopo,965101120000047301,9,1,2,2,10,100,0,888,8888,888,888,8888,888,2,1,1,2,1371.38370045
2024,Limpopo,965101120000050901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,787.984364636
2024,Limpopo,965101360000000601,9,1,2,2,2,70,2,888,8888,888,888,8888,888,2,1,3,2,923.398423031
2024,Limpopo,965101360000003901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,952.349791977
2024,Limpopo,965101360000005001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,874.329074295
2024,Limpopo,965101360000006101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,2,582.193977923
2024,Limpopo,965101360000007201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,582.193977923
2024,Limpopo,965101360000008301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,874.329074295
2024,Limpopo,965101360000009401,9,1,2,2,2,64,0,888,8888,888,888,8888,888,2,2,2,2,411.030130887
2024,Limpopo,965101360000011601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,965101360000013801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,949.487104414
2024,Limpopo,965101360000014901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,952.349791977
2024,Limpopo,965101360000016001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,952.349791977
2024,Limpopo,966100950000001101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,1038.92704579
2024,Limpopo,966100950000003901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,596.957851997
2024,Limpopo,966100950000006701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1007.34373422
2024,Limpopo,966100950000009501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,1007.34373422
2024,Limpopo,966100950000009502,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,1007.34373422
2024,Limpopo,966100950000012301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1035.80411391
2024,Limpopo,966100950000017901,9,1,2,2,2,42,0,888,8888,888,888,8888,888,2,2,1,2,1035.80411391
2024,Limpopo,966100950000017902,9,1,2,2,2,42,0,888,8888,888,888,8888,888,2,2,1,2,1035.80411391
2024,Limpopo,966100950000023501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1038.92704579
2024,Limpopo,966100950000026301,9,1,2,2,2,42,1,888,8888,888,888,8888,888,2,1,3,2,1038.92704579
2024,Limpopo,966100950000029101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,500.788750101
2024,Limpopo,966101270000000601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,582.193977923
2024,Limpopo,966101270000002301,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,3,2,459.05635426
2024,Limpopo,966101270000004001,9,1,2,2,2,40,0,888,8888,888,888,8888,888,2,5,3,2,952.349791977
2024,Limpopo,966101270000005701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,547.211364331
2024,Limpopo,966101270000007401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,459.05635426
2024,Limpopo,966101270000009101,9,1,2,2,10,300,0,888,8888,888,888,8888,888,2,5,1,2,547.211364331
2024,Limpopo,966101270000010801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,6,3,2,952.349791977
2024,Limpopo,966101270000012501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,411.030130887
2024,Limpopo,966101270000014201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,952.349791977
2024,Limpopo,966101270000015901,9,1,2,2,2,40,0,888,8888,888,888,8888,888,2,2,2,2,547.211364331
2024,Limpopo,966101270000017601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,874.329074295
2024,Limpopo,966101300000000201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,459.05635426
2024,Limpopo,966101300000001901,9,1,2,2,2,40,0,888,8888,888,888,8888,888,2,2,2,2,582.193977923
2024,Limpopo,966101300000003601,9,1,2,2,3,300,0,888,8888,888,888,8888,888,2,5,1,2,547.211364331
2024,Limpopo,966101300000005301,9,1,2,2,4,80,0,888,8888,888,888,8888,888,2,1,2,2,874.329074295
2024,Limpopo,966101300000007001,9,1,1,2,4,128,0,4,48,0,888,8888,888,2,2,1,2,547.211364331
2024,Limpopo,966101300000008701,9,1,2,2,2,200,0,888,8888,888,888,8888,888,2,5,2,2,582.193977923
2024,Limpopo,966101300000010401,9,1,2,2,10,400,0,888,8888,888,888,8888,888,2,1,2,2,952.349791977
2024,Limpopo,966101300000012101,9,1,2,2,2,40,0,888,8888,888,888,8888,888,2,2,1,2,949.487104414
2024,Limpopo,966101300000013801,9,1,2,2,3,171,0,888,8888,888,888,8888,888,2,1,2,2,874.329074295
2024,Limpopo,966101450000001701,9,1,2,2,2,38,0,888,8888,888,888,8888,888,1,2,3,2,411.030130887
2024,Limpopo,966101450000004501,9,1,2,2,4,144,0,888,8888,888,888,8888,888,2,2,3,2,411.030130887
2024,Limpopo,966101450000007301,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966101450000010101,9,1,2,2,2,38,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966101450000015701,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,1,2,2,874.329074295
2024,Limpopo,966101450000021301,9,1,2,2,3,108,0,888,8888,888,888,8888,888,2,2,2,2,459.05635426
2024,Limpopo,966101450000024101,9,1,2,2,3,54,0,888,8888,888,888,8888,888,2,2,2,2,582.193977923
2024,Limpopo,966101450000026901,9,1,2,2,2,38,0,888,8888,888,888,8888,888,2,2,2,2,411.030130887
2024,Limpopo,966101490000000401,9,1,2,2,1,72,0,888,8888,888,888,8888,888,2,2,2,2,547.375232044
2024,Limpopo,966101490000003201,9,1,2,2,4,108,0,888,8888,888,888,8888,888,2,2,2,2,874.590900558
2024,Limpopo,966101490000004601,9,1,2,2,2,72,0,888,8888,888,888,8888,888,2,1,3,2,547.375232044
2024,Limpopo,966101490000006001,9,1,2,2,2,36,0,888,8888,888,888,8888,888,2,2,1,2,874.590900558
2024,Limpopo,966101490000010201,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,3,2,923.674943583
2024,Limpopo,966101490000011601,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,2,2,874.590900558
2024,Limpopo,966101490000013001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,13,7,5,2,949.771437472
2024,Limpopo,966101490000014401,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,3,2,949.771437472
2024,Limpopo,966101870000001301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,582.193977923
2024,Limpopo,966101870000002901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,459.05635426
2024,Limpopo,966101870000004501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,952.349791977
2024,Limpopo,966101870000006101,9,1,2,2,2,70,0,888,8888,888,888,8888,888,2,2,3,2,923.398423031
2024,Limpopo,966101870000007701,9,1,2,2,2,68,0,888,8888,888,888,8888,888,2,3,3,2,411.030130887
2024,Limpopo,966101870000009301,9,1,2,2,2,40,0,888,8888,888,888,8888,888,2,2,3,2,459.05635426
2024,Limpopo,966101870000010901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,459.05635426
2024,Limpopo,966101870000014101,9,2,1,2,888,8888,888,5,110,0,888,8888,888,2,2,3,2,874.329074295
2024,Limpopo,966102040000003701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,684.014205413
2024,Limpopo,966102040000007701,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,2,1190.43723997
2024,Limpopo,966102040000009701,9,1,2,2,10,400,0,888,8888,888,888,8888,888,2,2,2,2,684.014205413
2024,Limpopo,966102040000011701,9,1,2,2,10,125,0,888,8888,888,888,8888,888,2,2,2,2,684.014205413
2024,Limpopo,966102040000013701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1186.85888052
2024,Limpopo,966102040000017701,9,1,2,2,14,300,0,888,8888,888,888,8888,888,2,2,3,2,1154.24802879
2024,Limpopo,966102040000021701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,7,5,2,1190.43723997
2024,Limpopo,966102040000023701,9,1,2,2,10,300,0,888,8888,888,888,8888,888,2,1,2,2,684.014205413
2024,Limpopo,966102300000001201,9,1,2,2,3,120,0,888,8888,888,888,8888,888,2,1,3,2,874.590900558
2024,Limpopo,966102300000004401,9,1,2,2,14,238,0,888,8888,888,888,8888,888,2,2,3,2,949.771437472
2024,Limpopo,966102300000006001,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,3,2,949.771437472
2024,Limpopo,966102300000007601,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,1,2,547.375232044
2024,Limpopo,966102300000009201,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,2,2,949.771437472
2024,Limpopo,966102300000010801,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,3,2,949.771437472
2024,Limpopo,966102300000012401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,8,7,1,2,923.674943583
2024,Limpopo,966102300000014001,9,1,2,2,1,36,0,888,8888,888,888,8888,888,2,2,2,2,874.590900558
2024,Limpopo,966102300000015601,9,1,2,2,2,64,0,888,8888,888,888,8888,888,2,2,2,2,582.368321517
2024,Limpopo,966102720000000401,9,1,2,2,2,72,0,888,8888,888,888,8888,888,2,1,3,2,923.398423031
2024,Limpopo,966102720000004601,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,1,4,2,952.349791977
2024,Limpopo,966102720000006701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,949.487104414
2024,Limpopo,966102720000008801,9,1,2,2,1,52,0,888,8888,888,888,8888,888,2,1,3,2,459.05635426
2024,Limpopo,966102720000010901,9,1,2,2,1,26,0,888,8888,888,888,8888,888,2,1,4,2,952.349791977
2024,Limpopo,966102720000013001,9,1,2,2,2,26,0,888,8888,888,888,8888,888,2,1,3,2,923.398423031
2024,Limpopo,966102720000015101,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,2,1,2,547.211364331
2024,Limpopo,966103560000000101,9,1,2,2,10,500,0,888,8888,888,888,8888,888,2,1,-10,1,1077.62076751
2024,Limpopo,966103560000005501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,679.429708437
2024,Limpopo,966103560000010901,9,1,2,2,10,500,0,888,8888,888,888,8888,888,4,5,2,1,638.604437385
2024,Limpopo,966103560000013601,9,1,2,2,10,300,0,888,8888,888,888,8888,888,5,5,1,1,1108.06667705
2024,Limpopo,966103560000016301,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,5,1,1,1020.35605065
2024,Limpopo,966103560000019001,9,1,2,2,4,26,0,888,8888,888,888,8888,888,2,1,2,1,1108.06667705
2024,Limpopo,966103810000000201,9,2,1,2,888,8888,888,12,180,0,888,8888,888,2,2,2,1,582.368321517
2024,Limpopo,966103810000003901,9,1,2,2,10,300,0,888,8888,888,888,8888,888,2,5,2,1,923.674943583
2024,Limpopo,966103810000011301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,459.193823106
2024,Limpopo,966103810000015001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,459.193823106
2024,Limpopo,966103810000018701,9,1,2,2,10,300,0,888,8888,888,888,8888,888,2,1,2,1,411.153217819
2024,Limpopo,966103810000022401,9,1,2,2,10,300,0,888,8888,888,888,8888,888,2,5,2,1,923.674943583
2024,Limpopo,966103810000026101,9,1,2,2,10,200,0,888,8888,888,888,8888,888,1,5,2,1,411.153217819
2024,Limpopo,966103810000029801,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,1,2,1,874.590900558
2024,Limpopo,966103810000033501,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,2,2,1,949.771437472
2024,Limpopo,966103810000037201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,874.590900558
2024,Limpopo,966103810000040901,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,1,923.674943583
2024,Limpopo,966103810000044601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,949.771437472
2024,Limpopo,966103810000048301,9,1,2,2,10,300,0,888,8888,888,888,8888,888,1,2,2,1,874.590900558
2024,Limpopo,966103810000052001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,874.590900558
2024,Limpopo,966103810000059401,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,1,874.590900558
2024,Limpopo,966103880000000501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,582.368321517
2024,Limpopo,966103880000002101,9,1,2,2,2,26,1,888,8888,888,888,8888,888,2,5,1,1,923.674943583
2024,Limpopo,966103880000003701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,1,459.193823106
2024,Limpopo,966103880000005301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,923.674943583
2024,Limpopo,966103880000006901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,1,411.153217819
2024,Limpopo,966103880000008501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,952.634982295
2024,Limpopo,966103880000010101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,1,874.590900558
2024,Limpopo,966103880000011701,9,1,2,2,2,26,0,888,8888,888,888,8888,888,2,2,3,1,459.193823106
2024,Limpopo,966104240000000601,9,1,2,2,1,26,0,888,8888,888,888,8888,888,2,2,2,2,923.398423031
2024,Limpopo,966104240000002101,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966104240000003601,9,1,2,2,1,26,0,888,8888,888,888,8888,888,2,1,2,2,411.030130887
2024,Limpopo,966104240000005101,9,1,2,2,3,78,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966104240000006601,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,2,2,2,582.193977923
2024,Limpopo,966104240000008101,9,1,2,2,8,208,0,888,8888,888,888,8888,888,2,2,2,2,923.398423031
2024,Limpopo,966104240000009601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,459.05635426
2024,Limpopo,966104240000011101,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966104240000012601,9,1,2,2,4,52,0,888,8888,888,888,8888,888,2,2,2,2,949.487104414
2024,Limpopo,966104240000014101,9,1,2,2,3,78,0,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966104240000015601,9,1,2,2,1,26,0,888,8888,888,888,8888,888,2,2,2,2,547.211364331
2024,Limpopo,966104310000004101,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,2,2,524.63583344
2024, Limpopo ,966104310000006801,9,1,2,2,6,90,0,888,8888,888,888,8888,888,2,1,2,2,625.384416378
2024,Limpopo,966104310000009501,9,1,2,2,4,60,0,888,8888,888,888,8888,888,2,1,2,2,625.384416378
2024,Limpopo,966104310000012201,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,2,2,625.384416378
2024,Limpopo,966104310000014901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,1085.12811933
2024,Limpopo,966104310000017601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1055.31248346
2024,Limpopo,966104310000025701,9,1,2,2,6,90,0,888,8888,888,888,8888,888,2,1,2,2,1088.39976226
2024,Limpopo,966104800000002901,9,1,2,2,10,100,0,888,8888,888,888,8888,888,2,1,2,2,459.05635426
2024,Limpopo,966104800000005201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,952.349791977
2024,Limpopo,966104800000007501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,949.487104414
2024,Limpopo,966104800000012101,9,1,2,2,10,100,0,888,8888,888,888,8888,888,2,1,2,2,547.211364331
2024,Limpopo,966104800000014401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,949.487104414
2024,Limpopo,966104800000016701,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,2,2,547.211364331
2024,Limpopo,966104800000019001,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,2,2,2,411.030130887
2024,Limpopo,966105050000001901,9,1,2,2,10,500,0,888,8888,888,888,8888,888,2,5,2,2,1006.20176041
2024,Limpopo,966105050000011401,9,1,2,2,10,300,0,888,8888,888,888,8888,888,4,2,3,2,2260.47933958
2024,Limpopo,966105050000049401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,2260.47933958
2024,Limpopo,966105050000068401,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,1,2,2,1123.76995523
2024,Limpopo,966105050000096901,9,1,2,2,2,300,0,888,8888,888,888,8888,888,4,5,2,2,1339.57341988
2024,Limpopo,966106160000000501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,547.375232044
2024,Limpopo,966106160000002901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,949.771437472
2024,Limpopo,966106160000005301,9,1,2,2,4,52,0,888,8888,888,888,8888,888,2,1,1,1,547.375232044
2024,Limpopo,966106160000007701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,1,459.193823106
2024,Limpopo,966106160000010101,9,2,1,2,888,8888,888,2,380,1,888,8888,888,2,1,1,1,582.368321517
2024,Limpopo,966106160000012501,9,1,2,2,4,52,0,888,8888,888,888,8888,888,2,1,2,1,411.153217819
2024,Limpopo,966106160000017301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,1,874.590900558
2024,Limpopo,966106160000019701,9,1,2,2,6,70,0,888,8888,888,888,8888,888,2,1,1,1,874.590900558
2024,Limpopo,966106170000000201,9,1,2,2,4,52,0,888,8888,888,888,8888,888,2,1,1,1,459.193823106
2024,Limpopo,966106170000006801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,923.674943583
2024,Limpopo,966106170000010101,9,1,2,2,8,104,0,888,8888,888,888,8888,888,2,1,2,1,923.674943583
2024,Limpopo,966106170000013401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,2,1,582.368321517
2024,Limpopo,966106170000016701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,547.375232044
2024,Limpopo,966106170000020001,9,1,2,2,8,104,0,888,8888,888,888,8888,888,2,1,1,1,923.674943583
2024,Limpopo,966106170000023301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,6,5,1,1,547.375232044
2024,Limpopo,966106170000043101,9,1,2,2,18,468,0,888,8888,888,888,8888,888,2,1,1,1,874.590900558
2024,Limpopo,966106170000046401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,1,949.771437472
2024,Limpopo,966106170000049701,9,1,2,2,2,52,0,888,8888,888,888,8888,888,2,1,1,1,949.771437472
2024,Limpopo,966106170000053001,9,1,2,2,3,78,0,888,8888,888,888,8888,888,2,1,1,1,949.771437472
2024,Limpopo,966106840000002201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966106840000004501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,952.349791977
2024,Limpopo,966106840000006801,9,2,1,2,888,8888,888,2,50,1,888,8888,888,2,2,1,2,459.05635426
2024,Limpopo,966106840000009101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,2,2,952.349791977
2024,Limpopo,966106840000011401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,547.211364331
2024,Limpopo,966106840000013701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,923.398423031
2024,Limpopo,966106840000016001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,952.349791977
2024,Limpopo,966106840000018301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,582.193977923
2024,Limpopo,966107830000001501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,582.193977923
2024,Limpopo,966107830000005701,9,2,1,2,888,8888,888,2,24,1,888,8888,888,2,1,2,2,952.349791977
2024,Limpopo,966107830000007801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,411.030130887
2024,Limpopo,966107830000009901,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,459.05635426
2024,Limpopo,966107830000012001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,952.349791977
2024,Limpopo,966107830000014101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,411.030130887
2024,Limpopo,966107830000016201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,547.211364331
2024,Limpopo,966107830000020401,9,1,2,2,2,30,0,888,8888,888,888,8888,888,2,1,2,2,952.349791977
2024,Limpopo,966108300000000201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,1047.58477117
2024,Limpopo,966108300000001801,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,1,2,2,601.932500764
2024,Limpopo,966108300000005001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,640.413375716
2024,Limpopo,966108300000006601,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,2,504.961989686
2024,Limpopo,966108300000008201,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,1,2,2,1015.73826533
2024,Limpopo,966108300000009801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,504.961989686
2024,Limpopo,966108300000013001,9,1,2,2,10,1500,0,888,8888,888,888,8888,888,2,5,1,2,601.932500764
2024,Limpopo,966108300000014601,9,1,2,2,10,400,0,888,8888,888,888,8888,888,2,1,2,2,1015.73826533
2024,Limpopo,966108300000016201,9,1,2,2,10,200,0,888,8888,888,888,8888,888,2,2,2,2,601.932500764
2024,Limpopo,966108300000017801,9,1,2,2,10,800,0,888,8888,888,888,8888,888,2,5,1,2,1015.73826533
2024,Limpopo,966109010000002001,9,1,2,2,2,48,0,888,8888,888,888,8888,888,2,2,2,2,1412.25641169
2024,Limpopo,966109010000004601,9,1,2,2,2,68,0,888,8888,888,888,8888,888,2,2,3,2,836.911498388
2024,Limpopo,966109010000007201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1456.53497596
2024,Limpopo,966109010000009801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,1337.20917245
2024,Limpopo,966109010000012401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,1,2,836.911498388
2024,Limpopo,966109010000015001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,702.086188868
2024,Limpopo,966109010000017601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,1337.20917245
2024,Limpopo,966109010000020201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,2,2,1412.25641169
2024,Limpopo,966109010000022801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,1412.25641169
2024,Limpopo,966109010000025401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,2,3,2,702.086188868
2024,Limpopo,966110080000001801,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,949.487104414
2024,Limpopo,966110080000003701,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,949.487104414
2024,Limpopo,966110080000005601,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,5,1,2,547.211364331
2024,Limpopo,966110080000007501,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,874.329074295
2024,Limpopo,966110080000009401,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,411.030130887
2024,Limpopo,966110080000011301,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,1,2,923.398423031
2024,Limpopo,966110080000013201,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,874.329074295
2024,Limpopo,966110080000015101,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,2,2,874.329074295
2024,Limpopo,966110080000017001,9,2,2,2,888,8888,888,888,8888,888,888,8888,888,2,1,3,2,411.030130887
