household_id,person_weight,employed,age_centred,age_centred_squared,female,population_group,province,settlement_type,education_band,matric_plus,has_fixed_internet,has_mobile_internet,has_computer,any_home_internet,digital_access_score,smartphone_access,edu_digital_group,household_size,n_children_under15,elderly_in_household,dependency_ratio,female_x_children,other_member_matric
599100230000013501,2083.60970708,Employed,-2,4,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
599100230000013501,2083.60970708,Employed,-6,36,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
599100230000013501,2083.60970708,Unemployed,-7,49,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
599100720000000101,1389.97750305,Unemployed,1,1,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,0,0.16666666666666666,1,No
599100720000000101,1389.97750305,Unemployed,-13,169,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,0,0.16666666666666666,0,No
599100720000000101,1389.97750305,Unemployed,-16,256,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,0,0.16666666666666666,0,No
599100720000003301,1117.62797653,Employed,-10,100,1,Black African,KwaZulu-Natal,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
599100720000003301,1117.62797653,Unemployed,-15,225,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,2,Yes
599100720000003301,1117.62797653,Unemployed,-15,225,1,Black African,KwaZulu-Natal,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
599100720000004901,1084.44643777,Employed,4,16,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
599100720000004901,1084.44643777,Unemployed,-12,144,1,Black African,KwaZulu-Natal,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
599100720000004901,1084.44643777,Unemployed,-14,196,1,Black African,KwaZulu-Natal,Traditional,Degree,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
599100720000004901,1084.44643777,Unemployed,-18,324,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,0,Yes
599100720000006501,950.40476575,Employed,-6,36,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,3,0,0.5,0,Yes
599100720000006501,950.40476575,Unemployed,-8,64,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",9,3,0,0.5,3,No
599100720000006501,950.40476575,Employed,-12,144,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,3,0,0.5,0,Yes
599100720000006501,950.40476575,Unemployed,-19,361,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",9,3,0,0.5,3,Yes
599100720000009701,901.556220559,Employed,16,256,1,Black African,KwaZulu-Natal,Traditional,Other/unknown,,0,1,0,1,2,1 or more per member,Education unknown,2,0,0,0,0,No
599100720000011301,1486.69503414,Employed,5,25,0,Black African,KwaZulu-Natal,Traditional,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
599100720000011301,1486.69503414,Unemployed,-1,1,1,Black African,KwaZulu-Natal,Traditional,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
599100990000000601,1316.07299635,Employed,2,4,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,0,0,0,0,No
599100990000000601,1316.07299635,Unemployed,2,4,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,0,0,0,0,Yes
599100990000000601,1316.07299635,Employed,-3,9,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,0,0,0,0,Yes
599100990000000602,720.77017322,Unemployed,-6,36,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,4,0,4,4,No other working-age member
599100990000003001,1032.80305153,Employed,3,9,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,1,0.5,0,Yes
599100990000003001,1032.80305153,Employed,-6,36,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,No
599100990000007801,741.469263359,Unemployed,-11,121,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,3,0,3,3,No other working-age member
599100990000010201,1054.77692669,Employed,6,36,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,1,1.5,0,Yes
599100990000010201,1054.77692669,Employed,-10,100,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,1,1.5,0,Yes
599100990000015001,988.294633683,Employed,3,9,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
599100990000017401,571.787045198,Unemployed,-7,49,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,1,1.3333333333333333,3,No
599100990000017401,571.787045198,Unemployed,-12,144,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,1,1.3333333333333333,0,No
599100990000019801,455.676798829,Unemployed,-15,225,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,0,0,0,No
599101980000003601,675.857675775,Employed,7,49,0,Black African,KwaZulu-Natal,Traditional,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,6,1,0,0.2,0,No
599101980000005501,908.985291811,Unemployed,13,169,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,0,No
599101980000005501,908.985291811,Employed,12,144,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,No
599101980000005501,908.985291811,Unemployed,-7,49,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,No
599101980000007401,708.057167343,Employed,-6,36,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
599101980000013101,841.629950587,Employed,15,225,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
599101980000013101,841.629950587,Employed,-14,196,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
599102040000002201,1320.43162212,Employed,7,49,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,1,0,0.16666666666666666,1,Yes
599102040000002201,1320.43162212,Employed,-4,16,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,1,0,0.16666666666666666,0,Yes
599102040000002201,1320.43162212,Employed,-13,169,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,1,0,0.16666666666666666,0,Yes
599102040000012701,1084.86144976,Employed,2,4,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,0,No
599102040000012701,1084.86144976,Unemployed,-8,64,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,3,Yes
599102040000016201,920.097297255,Employed,16,256,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
599102040000016201,920.097297255,Unemployed,-6,36,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
599102040000019701,1003.90791606,Unemployed,11,121,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,2,0,1,0,Yes
599102040000019701,1003.90791606,Unemployed,-6,36,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,No
599102040000023201,830.541641135,Unemployed,12,144,0,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
599102510000000901,945.562203313,Unemployed,15,225,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,Yes
599102510000000901,945.562203313,Unemployed,-4,16,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,2,Yes
599102510000000901,945.562203313,Unemployed,-19,361,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,Yes
599102510000003101,758.442028752,Employed,5,25,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599102510000007501,871.282030721,Unemployed,9,81,1,Black African,KwaZulu-Natal,Traditional,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,Yes
599102510000007501,871.282030721,Unemployed,-16,256,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,3,0,0.75,3,Yes
599102510000009701,854.847504383,Employed,7,49,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599102510000011901,997.08530884,Unemployed,-10,100,1,Black African,KwaZulu-Natal,Traditional,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,3,0,0.75,3,No
599102510000016301,910.822064636,Unemployed,-1,1,1,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,1,2,1,No other working-age member
599102510000018501,769.359646786,Employed,14,196,0,Black African,KwaZulu-Natal,Traditional,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,1,1,0,No other working-age member
599102510000020701,988.294633683,Employed,3,9,0,Black African,KwaZulu-Natal,Traditional,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599102780000002501,581.591438185,Unemployed,-14,196,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,1,No
599102780000006501,967.603268136,Unemployed,5,25,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,4,0,2,4,No
599102780000008501,1875.43364456,Employed,3,9,0,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,2,0,1,0,No
599102780000008501,1875.43364456,Unemployed,-2,4,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,2,0,1,2,No
599102780000012501,1519.13001651,Employed,6,36,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,0.75,2,Yes
599102780000012501,1519.13001651,Unemployed,-4,16,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,2,1,0.75,2,Yes
599102780000012501,1519.13001651,Unemployed,-13,169,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,2,1,0.75,2,Yes
599102780000014501,1337.08319126,Unemployed,5,25,0,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",8,3,1,1,0,Yes
599102780000014501,1337.08319126,Employed,-6,36,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,3,1,1,0,Yes
599102780000014501,1337.08319126,Unemployed,-22,484,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,3,1,1,3,Yes
599102780000014501,1337.08319126,Unemployed,-8,64,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,3,1,1,3,Yes
599102780000016501,833.847102264,Employed,-13,169,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
599102780000016501,833.847102264,Employed,-19,361,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
599103160000004601,2834.8713439,Employed,11,121,1,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
599103160000004601,2834.8713439,Employed,2,4,1,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
599103160000004601,2834.8713439,Employed,-10,100,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
599103160000004601,2834.8713439,Unemployed,-12,144,1,Black African,KwaZulu-Natal,Metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
599103160000019801,2092.7646198,Employed,19,361,0,White,KwaZulu-Natal,Metro urban,Some secondary,0,1,1,1,1,4,1 or more per member,"Below matric, internet",4,0,0,0,0,Yes
599103880000003301,660.756021001,Employed,12,144,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
599103880000003301,660.756021001,Employed,-10,100,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
599103880000009701,757.313186965,Employed,-14,196,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599103880000016101,1197.09429863,Unemployed,10,100,0,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,0,Yes
599103880000016101,1197.09429863,Employed,8,64,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
599103880000022501,1141.483765,Employed,0,0,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599103880000028901,741.52118078,Unemployed,-6,36,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
599103880000028902,765.859522162,Employed,10,100,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,1,0,0.5,1,Yes
599103880000028902,765.859522162,Unemployed,-19,361,1,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
599103880000035301,833.816246711,Employed,-14,196,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,0,Yes
599103880000038501,757.313186965,Employed,-14,196,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
599103880000044901,1418.43966968,Employed,6,36,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,0,No
599103990000004801,918.412601139,Employed,-9,81,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,No
599103990000007501,1026.06661688,Employed,9,81,1,Black African,KwaZulu-Natal,Metro urban,Other/unknown,,0,1,0,1,2,1 or more per member,Education unknown,3,0,0,0,0,Yes
599103990000007501,1026.06661688,Unemployed,-12,144,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
599103990000007501,1026.06661688,Employed,-16,256,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
599103990000010201,1587.80044258,Employed,5,25,1,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,0,0,0,Yes
599103990000010201,1587.80044258,Unemployed,-1,1,0,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",3,0,0,0,0,Yes
599103990000010201,1587.80044258,Unemployed,-11,121,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,0,0,0,No
599103990000012901,1004.56047271,Employed,8,64,0,Black African,KwaZulu-Natal,Metro urban,Other/unknown,,0,1,0,1,2,1 or more per member,Education unknown,4,0,0,0,0,Yes
599103990000012901,1004.56047271,Employed,-16,256,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
599104230000002101,1243.3454511,Employed,-1,1,1,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,1,3,1,No other working-age member
599104230000004001,697.259072686,Employed,-11,121,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
599104230000004001,697.259072686,Employed,-13,169,1,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
599104230000004001,697.259072686,Unemployed,-17,289,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
599104230000005901,1633.11758022,Employed,3,9,0,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",6,1,1,0.5,0,Yes
599104230000005901,1633.11758022,Unemployed,-6,36,0,Black African,KwaZulu-Natal,Metro urban,Some secondary,0,1,1,0,1,3,Fewer than 1 per member,"Below matric, internet",6,1,1,0.5,0,Yes
599104230000007801,1756.27213606,Unemployed,1,1,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",8,3,0,0.6,0,Yes
599104230000007801,1756.27213606,Unemployed,-3,9,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",8,3,0,0.6,0,Yes
599104230000007801,1756.27213606,Unemployed,-10,100,0,Black African,KwaZulu-Natal,Metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",8,3,0,0.6,0,Yes
599104230000009701,1232.64189203,Employed,11,121,0,Black African,KwaZulu-Natal,Metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
