household_id,person_number,psu,province_code,sex_code,age,population_group_code,geo_type_code,metro_indicator,person_weight,household_id_flag,age_flag,province,sex,population_group,geo_type,metro
799127410000016001,02,79912741000,7,2,23,1,1,1,1025.23898734,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127410000018401,01,79912741000,7,1,41,1,1,1,961.756509916,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127410000028001,01,79912741000,7,1,29,1,1,1,833.679878749,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127790000004901,01,79912779000,7,2,31,2,1,1,1457.61563779,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799127790000010601,01,79912779000,7,1,39,1,1,1,2794.71999247,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127790000010601,02,79912779000,7,2,34,1,1,1,2794.71999247,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127790000016301,01,79912779000,7,2,51,1,1,1,1075.47637424,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000001101,01,79912782000,7,2,58,1,1,1,955.43240752,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000001101,02,79912782000,7,1,40,1,1,1,955.43240752,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000001101,03,79912782000,7,2,31,1,1,1,955.43240752,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000003701,01,79912782000,7,2,34,1,1,1,684.844597198,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000006301,01,79912782000,7,1,61,1,1,1,880.415398979,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000006301,02,79912782000,7,2,58,1,1,1,880.415398979,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000006301,03,79912782000,7,1,29,1,1,1,880.415398979,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000006301,04,79912782000,7,1,15,1,1,1,880.415398979,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000011501,01,79912782000,7,1,54,1,1,1,870.036058226,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000011501,02,79912782000,7,2,49,1,1,1,870.036058226,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000016701,02,79912782000,7,1,20,1,1,1,364.260267946,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000019301,01,79912782000,7,1,33,1,1,1,893.424210351,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000019301,02,79912782000,7,2,21,1,1,1,893.424210351,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000021901,01,79912782000,7,2,32,1,1,1,629.375246827,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000021901,02,79912782000,7,1,15,1,1,1,629.375246827,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000024501,01,79912782000,7,1,36,1,1,1,923.75617748,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000027101,01,79912782000,7,2,59,1,1,1,805.945714349,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000027101,02,79912782000,7,1,32,1,1,1,805.945714349,NA,NA,Gauteng,Male,Black African,Urban,Metro
799127820000027101,03,79912782000,7,2,19,1,1,1,805.945714349,NA,NA,Gauteng,Female,Black African,Urban,Metro
799127820000027101,04,79912782000,7,2,19,1,1,1,805.945714349,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000001001,01,79912831000,7,2,29,1,1,1,1153.81555556,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000001001,02,79912831000,7,1,27,1,1,1,1153.81555556,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000001001,03,79912831000,7,1,23,1,1,1,1153.81555556,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000001001,04,79912831000,7,2,19,1,1,1,1153.81555556,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000002901,01,79912831000,7,1,56,1,1,1,713.050137899,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000010501,01,79912831000,7,2,56,1,1,1,1186.87254221,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000010501,02,79912831000,7,1,55,1,1,1,1186.87254221,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000010501,03,79912831000,7,1,23,1,1,1,1186.87254221,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000010501,04,79912831000,7,2,29,1,1,1,1186.87254221,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000010501,05,79912831000,7,2,24,1,1,1,1186.87254221,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128310000014301,01,79912831000,7,1,50,1,1,1,798.99556143,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128310000016201,01,79912831000,7,1,26,1,1,1,833.679878749,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000000901,01,79912838000,7,1,25,1,1,1,699.695612522,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000003701,02,79912838000,7,1,31,1,1,1,813.551567515,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000003701,03,79912838000,7,1,28,1,1,1,813.551567515,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000003701,04,79912838000,7,1,24,1,1,1,813.551567515,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000006501,01,79912838000,7,1,31,1,1,1,745.050169634,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000012101,01,79912838000,7,1,39,1,1,1,841.644517259,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000014901,01,79912838000,7,1,39,1,1,1,1013.06326961,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000014901,02,79912838000,7,2,27,1,1,1,1013.06326961,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128380000017701,01,79912838000,7,2,37,1,1,1,721.618978134,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128380000023301,01,79912838000,7,1,59,1,1,1,571.948103147,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000023301,02,79912838000,7,2,57,1,1,1,571.948103147,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128380000028901,01,79912838000,7,1,35,1,1,1,841.644517259,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128380000034501,01,79912838000,7,2,50,1,1,1,470.616886007,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128380000037301,01,79912838000,7,1,23,1,1,1,590.610177092,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000001301,01,79912854000,7,2,58,1,1,1,993.523272913,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000001301,02,79912854000,7,1,28,1,1,1,993.523272913,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000001301,03,79912854000,7,2,15,1,1,1,993.523272913,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000005301,01,79912854000,7,1,54,1,1,1,914.434855208,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000009301,01,79912854000,7,2,54,1,1,1,875.50314322,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000009301,02,79912854000,7,2,27,1,1,1,875.50314322,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000011301,01,79912854000,7,1,37,1,1,1,1381.44991311,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000011301,02,79912854000,7,2,25,1,1,1,1381.44991311,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000013301,01,79912854000,7,1,23,1,1,1,805.377514217,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000015301,01,79912854000,7,1,32,1,1,1,1030.42285671,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128540000015301,02,79912854000,7,2,30,1,1,1,1030.42285671,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128540000017301,01,79912854000,7,1,47,1,1,1,943.135526878,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000000201,01,79912872000,7,1,32,1,1,1,1015.97750405,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000002801,01,79912872000,7,1,63,1,1,1,829.081478904,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000005401,01,79912872000,7,1,30,1,1,1,1249.73034817,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000005401,02,79912872000,7,2,26,1,1,1,1249.73034817,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000013201,01,79912872000,7,1,56,1,1,1,1563.67171351,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000013201,02,79912872000,7,2,53,1,1,1,1563.67171351,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000013201,03,79912872000,7,1,29,1,1,1,1563.67171351,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000013201,04,79912872000,7,2,32,1,1,1,1563.67171351,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000013201,05,79912872000,7,2,21,1,1,1,1563.67171351,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000015801,01,79912872000,7,1,63,1,1,1,1017.16932583,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000015801,02,79912872000,7,2,32,1,1,1,1017.16932583,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000018401,01,79912872000,7,1,42,1,1,1,1302.38305324,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000018401,02,79912872000,7,2,39,1,1,1,1302.38305324,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128720000018401,03,79912872000,7,1,16,1,1,1,1302.38305324,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000021001,01,79912872000,7,1,25,1,1,1,1114.78796778,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128720000021001,02,79912872000,7,2,23,1,1,1,1114.78796778,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000000901,01,79912878000,7,1,30,1,1,1,1205.68603209,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000000901,02,79912878000,7,2,30,1,1,1,1205.68603209,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000004101,01,79912878000,7,1,29,1,1,1,1229.33619134,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000004101,02,79912878000,7,2,34,1,1,1,1229.33619134,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000005701,01,79912878000,7,1,41,1,1,1,1160.89363767,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000005701,02,79912878000,7,2,41,1,1,1,1160.89363767,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000008901,01,79912878000,7,2,39,1,1,1,1195.65849504,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000008901,02,79912878000,7,2,21,1,1,1,1195.65849504,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000008901,03,79912878000,7,1,17,1,1,1,1195.65849504,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000010501,01,79912878000,7,1,49,1,1,1,1196.5878097,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000010501,02,79912878000,7,2,45,1,1,1,1196.5878097,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000010501,03,79912878000,7,1,23,1,1,1,1196.5878097,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128780000010501,04,79912878000,7,2,19,1,1,1,1196.5878097,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128780000015301,01,79912878000,7,2,39,1,1,1,863.115482791,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000001701,01,79912882000,7,2,33,1,1,1,1243.1000356,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000001701,02,79912882000,7,1,20,1,1,1,1243.1000356,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000003201,01,79912882000,7,1,42,1,1,1,1399.02030818,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000003201,02,79912882000,7,2,34,1,1,1,1399.02030818,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000004701,01,79912882000,7,2,64,1,1,1,973.314240328,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000004701,02,79912882000,7,1,27,1,1,1,973.314240328,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000006201,01,79912882000,7,2,48,1,1,1,1003.48067869,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000006201,02,79912882000,7,1,19,1,1,1,1003.48067869,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000007701,01,79912882000,7,2,54,1,1,1,1061.93820663,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000007701,02,79912882000,7,1,26,1,1,1,1061.93820663,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000007701,04,79912882000,7,2,18,1,1,1,1061.93820663,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000009201,01,79912882000,7,2,36,1,1,1,1100.62919535,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000010701,01,79912882000,7,1,41,1,1,1,1504.36392571,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000010701,02,79912882000,7,2,41,1,1,1,1504.36392571,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000010701,04,79912882000,7,1,17,1,1,1,1504.36392571,NA,NA,Gauteng,Male,Black African,Urban,Metro
799128820000013701,01,79912882000,7,2,60,1,1,1,416.358507684,NA,NA,Gauteng,Female,Black African,Urban,Metro
799128820000015201,01,79912882000,7,1,40,1,1,1,1316.7208784,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000000801,03,79912914000,7,2,37,1,1,1,850.584315992,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000000801,04,79912914000,7,1,20,1,1,1,850.584315992,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000000801,05,79912914000,7,2,18,1,1,1,850.584315992,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000003401,02,79912914000,7,2,31,1,1,1,951.474381266,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000003401,03,79912914000,7,2,22,1,1,1,951.474381266,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000003401,04,79912914000,7,2,19,1,1,1,951.474381266,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000006001,01,79912914000,7,1,42,1,1,1,2930.09160009,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000006001,02,79912914000,7,1,34,1,1,1,2930.09160009,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000006001,03,79912914000,7,1,30,1,1,1,2930.09160009,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000006001,04,79912914000,7,2,23,1,1,1,2930.09160009,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000011201,01,79912914000,7,2,40,1,1,1,1890.48887953,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000011201,02,79912914000,7,2,37,1,1,1,1890.48887953,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000013801,02,79912914000,7,2,60,1,1,1,863.138763043,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000013801,03,79912914000,7,2,28,1,1,1,863.138763043,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000019001,02,79912914000,7,2,46,1,1,1,841.166615647,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000029401,01,79912914000,7,1,60,1,1,1,1209.09270641,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000032001,01,79912914000,7,1,33,1,1,1,1822.54686349,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129140000032001,02,79912914000,7,2,29,1,1,1,1822.54686349,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000034601,01,79912914000,7,2,25,1,1,1,1307.46008335,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129140000037201,01,79912914000,7,1,25,1,1,1,1391.45803355,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000000101,01,79912949000,7,1,34,1,1,1,916.468921989,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000000101,02,79912949000,7,2,28,1,1,1,916.468921989,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000002101,01,79912949000,7,2,60,1,1,1,453.615620951,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000002101,02,79912949000,7,2,34,1,1,1,453.615620951,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000002101,03,79912949000,7,2,24,1,1,1,453.615620951,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000002101,04,79912949000,7,2,16,1,1,1,453.615620951,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000004101,01,79912949000,7,2,34,1,1,1,884.543660973,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000004101,02,79912949000,7,2,40,1,1,1,884.543660973,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000008101,01,79912949000,7,1,49,1,1,1,956.220402433,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000008101,02,79912949000,7,2,44,1,1,1,956.220402433,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000008101,03,79912949000,7,2,27,1,1,1,956.220402433,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000008101,04,79912949000,7,2,17,1,1,1,956.220402433,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000010101,01,79912949000,7,1,23,1,1,1,590.610177092,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000012101,01,79912949000,7,1,45,1,1,1,992.892095025,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000012101,02,79912949000,7,2,41,1,1,1,992.892095025,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000012101,03,79912949000,7,1,20,1,1,1,992.892095025,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000014101,01,79912949000,7,1,42,1,1,1,807.188499394,NA,NA,Gauteng,Male,Black African,Urban,Metro
799129490000016101,01,79912949000,7,2,25,1,1,1,657.4571865,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000018101,01,79912949000,7,2,41,1,1,1,971.107827029,NA,NA,Gauteng,Female,Black African,Urban,Metro
799129490000018101,02,79912949000,7,1,44,1,1,1,971.107827029,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130020000004101,01,79913002000,7,1,51,4,1,1,3194.70056517,NA,NA,Gauteng,Male,White,Urban,Metro
799130020000004101,02,79913002000,7,1,28,4,1,1,3194.70056517,NA,NA,Gauteng,Male,White,Urban,Metro
799130020000004101,03,79913002000,7,2,51,4,1,1,3194.70056517,NA,NA,Gauteng,Female,White,Urban,Metro
799130020000004101,04,79913002000,7,1,22,4,1,1,3194.70056517,NA,NA,Gauteng,Male,White,Urban,Metro
799130020000007201,01,79913002000,7,1,43,4,1,1,3211.71387379,NA,NA,Gauteng,Male,White,Urban,Metro
799130020000007201,02,79913002000,7,2,40,4,1,1,3211.71387379,NA,NA,Gauteng,Female,White,Urban,Metro
799130020000007201,03,79913002000,7,2,20,4,1,1,3211.71387379,NA,NA,Gauteng,Female,White,Urban,Metro
799130020000007201,04,79913002000,7,2,18,4,1,1,3211.71387379,NA,NA,Gauteng,Female,White,Urban,Metro
799130760000001101,01,79913076000,7,1,64,1,1,1,607.99308453,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000003001,01,79913076000,7,2,28,1,1,1,627.086179444,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130760000004901,01,79913076000,7,1,23,1,1,1,590.610177092,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000006801,01,79913076000,7,1,23,1,1,1,597.620857751,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000006801,02,79913076000,7,1,19,1,1,1,597.620857751,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000010601,01,79913076000,7,2,48,1,1,1,963.758476491,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130760000010601,02,79913076000,7,1,38,1,1,1,963.758476491,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000012501,01,79913076000,7,1,54,1,1,1,670.585560486,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000014401,01,79913076000,7,1,62,1,1,1,504.967634972,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000014401,02,79913076000,7,2,62,1,1,1,504.967634972,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130760000016301,01,79913076000,7,1,34,1,1,1,916.468921989,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130760000016301,02,79913076000,7,2,29,1,1,1,916.468921989,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130760000020101,01,79913076000,7,1,47,1,1,1,691.632719711,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130980000004601,01,79913098000,7,1,26,1,1,1,909.799483473,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130980000006701,01,79913098000,7,1,41,1,1,1,1397.92476557,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130980000006701,02,79913098000,7,2,38,1,1,1,1397.92476557,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130980000008801,03,79913098000,7,1,38,1,1,1,1033.87805311,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130980000008801,04,79913098000,7,1,38,1,1,1,1033.87805311,NA,NA,Gauteng,Male,Black African,Urban,Metro
799130980000027701,01,79913098000,7,2,45,1,1,1,748.15982447,NA,NA,Gauteng,Female,Black African,Urban,Metro
799130980000029801,01,79913098000,7,2,37,1,1,1,980.34009268,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131080000003801,01,79913108000,7,2,42,1,1,1,1137.87677752,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131080000012601,01,79913108000,7,1,41,1,1,1,1737.21289803,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131080000012601,02,79913108000,7,2,36,1,1,1,1737.21289803,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131080000017001,01,79913108000,7,1,34,1,1,1,1241.75028272,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131080000039001,01,79913108000,7,1,30,1,1,1,1527.44820331,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131080000039001,02,79913108000,7,2,29,1,1,1,1527.44820331,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000000301,01,79913112000,7,2,58,1,1,1,839.996516527,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000000301,02,79913112000,7,2,31,1,1,1,839.996516527,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000000301,03,79913112000,7,2,29,1,1,1,839.996516527,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000005901,01,79913112000,7,1,45,1,1,1,824.07302774,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131120000008701,01,79913112000,7,2,22,1,1,1,755.672346442,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000011501,01,79913112000,7,1,42,1,1,1,1280.9654987,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131120000011501,02,79913112000,7,2,36,1,1,1,1280.9654987,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000014301,01,79913112000,7,1,27,1,1,1,833.679878749,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131120000017101,01,79913112000,7,2,35,1,1,1,1393.35238434,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000017101,02,79913112000,7,2,30,1,1,1,1393.35238434,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000017101,03,79913112000,7,1,28,1,1,1,1393.35238434,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131120000022701,01,79913112000,7,1,55,1,1,1,977.59814102,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131120000022701,02,79913112000,7,2,43,1,1,1,977.59814102,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131120000022701,03,79913112000,7,1,20,1,1,1,977.59814102,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000000701,01,79913120000,7,1,38,1,1,1,1002.81048865,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000004701,01,79913120000,7,1,46,1,1,1,1019.90697249,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000004701,02,79913120000,7,2,41,1,1,1,1019.90697249,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131200000024701,01,79913120000,7,1,39,1,1,1,1072.75457467,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000024701,02,79913120000,7,2,33,1,1,1,1072.75457467,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131200000048701,01,79913120000,7,1,34,1,1,1,887.719351054,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000056701,01,79913120000,7,1,35,1,1,1,1002.81048865,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131200000060701,01,79913120000,7,2,29,1,1,1,783.35324349,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131200000064701,01,79913120000,7,1,42,1,1,1,961.756509916,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131250000004001,01,79913125000,7,1,40,1,1,1,941.71991596,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131250000008001,01,79913125000,7,1,24,1,1,1,689.045206608,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131250000012001,01,79913125000,7,1,31,1,1,1,869.225197907,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131250000024001,01,79913125000,7,1,45,1,1,1,806.904839662,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131250000028001,01,79913125000,7,1,38,1,1,1,981.918603469,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000000401,01,79913129000,7,1,41,1,1,1,1185.20567887,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000000401,02,79913129000,7,2,38,1,1,1,1185.20567887,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131290000000401,03,79913129000,7,1,17,1,1,1,1185.20567887,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000002901,01,79913129000,7,1,34,2,1,1,642.599505871,NA,NA,Gauteng,Male,Coloured,Urban,Metro
799131290000007901,01,79913129000,7,2,52,2,1,1,1230.72937725,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799131290000007901,02,79913129000,7,1,54,2,1,1,1230.72937725,NA,NA,Gauteng,Male,Coloured,Urban,Metro
799131290000007901,03,79913129000,7,2,60,2,1,1,1230.72937725,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799131290000007901,04,79913129000,7,2,36,2,1,1,1230.72937725,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799131290000007901,05,79913129000,7,1,30,1,1,1,1230.72937725,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000007901,06,79913129000,7,2,28,2,1,1,1230.72937725,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799131290000010401,01,79913129000,7,2,61,1,1,1,798.46614204,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131290000010401,02,79913129000,7,2,30,2,1,1,798.46614204,NA,NA,Gauteng,Female,Coloured,Urban,Metro
799131290000010401,03,79913129000,7,1,28,2,1,1,798.46614204,NA,NA,Gauteng,Male,Coloured,Urban,Metro
799131290000010401,05,79913129000,7,1,31,2,1,1,798.46614204,NA,NA,Gauteng,Male,Coloured,Urban,Metro
799131290000012901,01,79913129000,7,1,58,1,1,1,719.760793154,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000017901,01,79913129000,7,1,33,1,1,1,998.463080797,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131290000017901,02,79913129000,7,2,40,1,1,1,998.463080797,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131360000002701,01,79913136000,7,1,34,1,1,1,1544.5717512,NA,NA,Gauteng,Male,Black African,Urban,Metro
799131360000002701,02,79913136000,7,2,31,1,1,1,1544.5717512,NA,NA,Gauteng,Female,Black African,Urban,Metro
799131360000006701,01,79913136000,7,1,25,2,1,1,1006.69476089,NA,NA,Gauteng,Male,Coloured,Urban,Metro
